ds,y
2017-06-19,2
2017-06-19,1
2017-06-19,1
2017-06-19,2
2017-06-19,1
2017-06-19,0
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,0
2017-06-19,0
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,2
2017-06-19,2
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,3
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-19,1
2017-06-20,1
2017-06-20,1
2017-06-20,0
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,0
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,1
2017-06-20,0
2017-06-20,5
2017-06-20,0
2017-06-20,1
2017-06-20,4
2017-06-20,1
2018-08-16,1
2018-08-16,3
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,0
2018-08-16,0
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,1
2018-08-18,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,2
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,2
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-21,1
2018-08-15,1
2018-08-15,1
2018-08-15,1
2018-08-16,2
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,2
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,6
2018-08-16,1
2018-08-16,1
2018-08-16,6
2018-08-16,1
2018-08-21,2
2018-08-16,1
2018-08-16,1
2018-08-16,2
2018-08-16,1
2018-08-16,0
2018-08-17,0
2018-08-17,0
2018-08-18,0
2018-08-18,1
2018-08-18,1
2018-08-18,2
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,2
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,0
2018-08-20,3
2018-08-20,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,2
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,2
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-21,1
2018-08-21,0
2018-08-21,1
2018-08-25,1
2018-08-21,0
2018-08-21,1
2018-08-21,1
2018-08-21,0
2018-08-21,1
2018-08-21,2
2018-08-21,0
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-22,1
2018-08-22,0
2018-08-22,1
2018-08-22,1
2018-08-22,5
2018-08-22,1
2018-08-22,1
2018-08-08,1
2018-08-08,1
2018-08-08,1
2018-08-09,1
2018-08-09,2
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,0
2018-08-09,1
2018-08-09,1
2018-08-09,0
2018-08-09,0
2018-08-09,1
2018-08-09,0
2018-08-09,2
2018-08-09,0
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-09,1
2018-08-11,1
2018-08-11,1
2018-08-11,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,0
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,0
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,0
2018-08-12,1
2018-08-12,1
2018-08-12,1
2018-08-12,2
2018-08-15,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,3
2018-08-13,2
2018-08-13,1
2018-08-13,2
2018-08-13,2
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,2
2018-08-13,1
2018-08-13,0
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-13,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,0
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,2
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,1
2018-08-14,0
2018-08-14,1
2018-08-14,0
2018-08-14,1
2018-08-15,1
2018-08-15,2
2018-08-15,1
2018-08-15,1
2018-08-15,1
2018-08-15,1
2018-08-15,2
2018-08-15,1
2018-08-15,1
2018-08-15,1
2018-08-15,1
2018-08-15,2
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,5
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,1
2018-08-16,0
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,1
2018-08-16,1
2018-08-17,0
2018-08-18,1
2018-08-18,2
2018-08-19,0
2018-08-19,1
2018-08-19,7
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-20,1
2018-08-20,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,2
2018-08-20,1
2018-08-20,1
2018-08-20,1
2018-08-20,0
2018-08-20,1
2018-08-20,1
2018-08-20,3
2018-08-20,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,0
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,2
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,0
2018-08-21,1
2018-08-21,1
2018-08-22,1
2018-08-22,1
2018-08-22,0
2018-08-22,1
2018-08-22,2
2018-08-22,1
2018-08-22,1
2018-08-22,1
2018-08-22,1
2018-08-22,15
2018-08-15,1
2018-08-15,1
2018-08-15,3
2018-08-16,0
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,0
2018-08-16,2
2018-08-16,0
2018-08-16,1
2018-08-16,3
2018-08-16,1
2018-08-16,2
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,1
2018-08-16,4
2018-08-17,1
2018-08-18,1
2018-08-18,1
2018-08-18,1
2018-08-18,1
2018-08-19,0
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,0
2018-08-19,1
2018-08-19,1
2018-09-19,1
2018-09-19,0
2018-09-19,1
2018-09-19,0
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-09-19,0
2018-09-19,0
2018-09-19,0
2018-09-19,1
2018-09-19,1
2018-09-19,0
2018-09-19,1
2018-09-19,1
2018-09-19,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,2
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-23,1
2018-09-19,1
2018-09-19,1
2018-09-20,1
2018-09-20,11
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,2
2018-09-20,0
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,2
2018-09-20,2
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,2
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,6
2018-09-21,5
2018-09-21,2
2018-09-21,0
2018-09-22,1
2018-09-22,0
2018-09-23,1
2018-09-23,1
2018-09-23,0
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,2
2018-09-23,1
2018-09-23,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,12
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,2
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,0
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-21,1
2018-09-21,10
2018-09-21,4
2018-09-21,1
2018-09-22,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,2
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,0
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,3
2018-09-24,1
2018-09-24,0
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-25,1
2018-09-25,2
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-25,0
2018-09-25,1
2018-09-25,0
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-25,1
2018-09-25,2
2018-09-25,1
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-20,0
2018-09-21,1
2018-09-21,1
2018-09-21,0
2018-09-21,0
2018-09-22,2
2018-09-22,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,0
2018-09-23,1
2018-09-23,1
2018-09-23,0
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,2
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,0
2018-09-23,0
2018-09-23,1
2018-09-23,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,2
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,0
2018-09-24,0
2018-09-24,1
2018-09-24,1
2018-09-24,0
2018-09-24,1
2018-09-24,2
2018-09-24,1
2018-09-24,1
2018-09-24,1
2018-09-25,0
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-25,2
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-25,22
2018-09-25,0
2018-09-25,1
2018-09-25,3
2018-09-25,2
2018-09-25,0
2018-09-25,0
2018-09-25,1
2018-09-25,1
2018-09-25,1
2018-09-25,0
2018-09-25,1
2018-09-25,0
2018-09-17,1
2018-09-17,1
2018-09-17,0
2018-09-17,1
2018-09-19,1
2018-09-17,2
2018-09-17,1
2018-09-17,1
2018-09-17,1
2018-09-17,0
2018-09-17,0
2018-09-17,1
2018-09-17,1
2018-09-17,0
2018-09-18,1
2018-09-18,1
2018-09-18,0
2018-09-18,1
2018-09-18,3
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,2
2018-09-18,1
2018-09-18,1
2018-09-18,0
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,4
2018-09-18,0
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-09-19,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,8
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,3
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,0
2019-02-13,0
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,2
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,2
2019-02-15,2
2018-09-09,0
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-09-15,0
2018-09-14,1
2018-09-13,0
2018-09-13,1
2018-09-13,0
2018-09-13,2
2018-09-13,0
2018-09-13,1
2018-09-13,0
2018-09-13,1
2018-09-13,0
2018-09-13,1
2018-09-13,1
2018-09-13,1
2018-09-13,1
2018-09-13,0
2018-09-13,0
2018-09-13,1
2018-09-12,0
2018-09-12,6
2018-09-12,4
2018-09-12,0
2018-09-12,0
2018-09-12,1
2018-09-12,1
2018-09-12,1
2018-09-12,1
2018-09-12,1
2018-09-12,1
2018-09-12,0
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,0
2019-02-07,1
2018-09-20,0
2018-09-20,1
2018-09-20,0
2018-09-20,1
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-20,2
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-15,1
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,2
2019-02-14,2
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-13,1
2019-02-13,0
2019-02-13,0
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-13,2
2019-02-13,4
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,6
2019-02-12,1
2019-02-12,4
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,0
2019-02-11,0
2019-02-11,0
2019-02-11,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,0
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,0
2019-02-11,2
2019-02-10,1
2019-02-10,0
2019-02-10,1
2019-02-10,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,1
2019-02-11,1
2019-02-14,0
2019-02-14,1
2019-02-14,2
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,2
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-14,2
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-12,1
2019-02-12,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,5
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,3
2019-02-12,1
2019-02-12,1
2019-02-11,2
2019-02-11,3
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-10,1
2019-02-10,2
2019-02-10,0
2019-02-10,0
2019-02-10,0
2019-02-10,1
2019-02-11,3
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-09,0
2019-02-09,0
2019-02-10,1
2019-02-10,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-15,0
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,11
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-12,1
2019-02-12,0
2019-02-12,4
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,0
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,0
2019-02-12,8
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,1
2019-02-11,4
2019-02-11,1
2019-02-11,0
2019-02-11,0
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,0
2017-11-09,0
2017-11-09,0
2017-11-09,0
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,2
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,0
2017-11-09,0
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,0
2017-11-09,7
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-10,0
2017-11-11,0
2017-11-11,1
2017-11-11,1
2017-11-11,1
2017-11-11,1
2017-11-13,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,2
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,3
2017-11-12,1
2017-11-12,1
2017-11-12,2
2017-11-12,0
2017-11-12,2
2017-11-12,1
2017-11-12,0
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,2
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,3
2017-11-13,1
2017-11-13,2
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,1
2017-11-13,2
2017-11-13,1
2017-11-13,1
2017-11-02,1
2017-11-02,1
2017-11-02,0
2017-11-04,2
2017-11-04,0
2017-11-04,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,0
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,0
2017-11-05,2
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,0
2017-11-05,1
2017-11-05,1
2017-11-05,2
2017-11-05,1
2017-11-05,1
2017-11-05,0
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-05,0
2017-11-05,1
2017-11-05,1
2017-11-05,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,0
2017-11-06,1
2017-11-06,0
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,0
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,1
2017-11-06,2
2017-11-06,1
2017-11-07,1
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,2
2017-11-07,1
2017-11-07,3
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,1
2017-11-07,3
2017-11-07,1
2017-11-07,1
2017-11-07,2
2017-11-07,1
2017-11-07,1
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,3
2017-11-07,1
2017-11-07,1
2017-11-07,2
2017-11-07,1
2017-11-07,0
2017-11-07,1
2017-11-07,0
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,2
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,0
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,1
2017-11-08,2
2017-11-09,1
2017-11-09,0
2017-11-09,0
2017-11-09,3
2017-11-09,1
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,1
2017-11-12,2
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,0
2017-11-09,1
2017-11-09,1
2017-11-09,2
2017-11-09,0
2017-11-09,2
2017-11-09,0
2017-11-09,2
2017-11-09,0
2017-11-09,0
2017-11-09,0
2017-11-09,3
2017-11-09,2
2017-11-09,0
2017-11-09,1
2017-11-09,1
2017-11-09,1
2017-11-09,0
2017-11-09,0
2017-11-09,0
2017-11-09,1
2017-11-09,0
2017-11-10,4
2017-11-11,1
2017-11-11,1
2017-11-11,0
2017-11-11,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,0
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,1
2017-11-12,0
2017-11-12,1
2017-11-09,1
2017-11-09,1
